source_doc_id,date,sentence,found_term,accompanying_terms
3768,2019-09-16 22:00:00,"Regarding the presence of the US Armed Forces, it is common knowledge that their presence on Syrian territory is illegal.",syria,[]
3768,2019-09-16 22:00:00,"And we hope that the decision to withdraw US service personnel from Syria, made by President of the United States Donald Trump     Trump DonaldPresident of the United States of America , will be implemented completely.",syria,[]
3768,2019-09-16 22:00:00,"Regarding the Constitutional Committee in Syria, I would refrain from indicating any specific timeframes, although it has to be done as soon as possible.",syria,[]
3768,2019-09-16 22:00:00,Let me reiterate that Syrians must be able to address by themselves the serious problems their country has been facing over the past years.,syria,[]
3768,2019-09-16 22:00:00,"We all stand for the territorial integrity of the Syrian Arab Republic, proceeding from the premise that when questions related to ensuring security and fighting terrorism are resolved, Syria’s territorial integrity will be fully restored.",syria,[]
3768,2019-09-16 22:00:00,This also refers to the withdrawal of all foreign troops from the territory of the Syrian Arab Republic.,syria,[]
3784,2019-10-01 17:15:00,"We will also discuss bilateral issues, the JCPOA and the situation in the region, including in the Syrian Arab Republic – this time here, in Yerevan.",syria,[]
3791,2019-10-03 14:30:00,"Without the role of Russia on many of issues – whether it is the peace process, whether it is Syria and others – things would not be able to move forward.",syria,[]
3794,2019-10-03 18:30:00,Those of you who attended the 2015 Valdai Club meeting will apparently remember that at virtually the very same time the decision was taken on Russia’s operation in Syria.,syria,[]
3794,2019-10-03 18:30:00,"We defeated the terrorist international that was actually winning on Syrian territory, and we prevented the return, the infiltration of hundreds and later, perhaps, thousands of armed cut-throats into our country and neighbouring countries with whom we have a visa-free regime, our borders are transparent.",syria,[]
3794,2019-10-03 18:30:00,"Most of Syria was freed from terrorists within several years, and the level of violence has drastically decreased.",syria,[]
3794,2019-10-03 18:30:00,"In conjunction with our Astana format partners and with the support of the UN, we managed to launch an intra-Syrian political process and to establish close working contacts with Iran, Turkey, Israel, Saudi Arabia, Jordan and other countries of the Middle East, as well as the United States.",syria,[]
3794,2019-10-03 18:30:00,We think the Syrian settlement can become a model for resolving regional crises where diplomatic mechanisms will be used in the vast majority of cases.,syria,[]
3794,2019-10-03 18:30:00,"Indeed, in Syria, we were faced with an attempt to create a terrorist quasi-state with an actual – I am saying this without any exaggeration – an actual terrorist army.",syria,[]
3794,2019-10-03 18:30:00,"In Syria, Russia and its partners (of course, we could never have done this alone) managed to do a lot while adhering to and following norms of international law, respecting sovereignty and thinking primarily about the life, safety and interests of the people.",syria,[]
3794,2019-10-03 18:30:00,At that event Syrians themselves agreed to set up the Constitutional Committee in order to adopt a new Constitution or introduce amendments to the existing one.,syria,[]
3794,2019-10-03 18:30:00,"I think there is this link because confrontation between the largest and most influential countries in the region is bound to affect the entire situation there, including Syria.",syria,[]
3794,2019-10-03 18:30:00,"I know that the leaders of Saudi Arabia, which I am going to visit soon, and the leaders of Iran (we are in constant contact with our Iranian partners, and I met with the President of Iran just a few days ago) wish peace and all the best for the Syrian people.",syria,[]
3794,2019-10-03 18:30:00,We urge them to be guided by this noble motive and do everything they can to avoid using Syrian territory as an arena for confrontation.,syria,[]
3805,2019-10-11 15:30:00,"After their defeat in Syria, many militants are relocating to other regions, where they will want to get a foothold: to the Balkans, Southeast Asia, and, unfortunately for us, to the southern regions of the Commonwealth.",syria,[]
3805,2019-10-11 15:30:00,We see what is happening in the north of Syria due to the Turkish military operation.,syria,[]
3805,2019-10-11 15:30:00,"That is, there are areas in northern Syria where ISIS militants are concentrated.",syria,['northern']
3805,2019-10-11 15:30:00,"Will they withdraw to the Syrian hinterland, where there are areas that no one controls, and thence work their way to certain locations, through Iraq, through other countries in the region?",syria,[]
3807,2019-10-13 13:00:00,"In this regard, I would like to emphasise the positive role Saudi Arabia has played in resolving the Syrian crisis.",syria,[]
3807,2019-10-13 13:00:00,"But I believe that without Saudi Arabia’s contribution towards a Syrian settlement, it would have been impossible to achieve a positive trend.",syria,[]
3807,2019-10-13 13:00:00,"We see what happened in the Syrian Arab Republic, what catastrophic events took place there.",syria,[]
3807,2019-10-13 13:00:00,"Many of our viewers have been asking straightforwardly: why has Russia taken such a harsh stance in the case of Syria, but the position regarding Libya and Iraq was perhaps not as hard?",syria,[]
3807,2019-10-13 13:00:00,"As for Syria, we came to Syria to support the legitimate government, and I would like to emphasise the word ‘legitimate.’",syria,[]
3807,2019-10-13 13:00:00,"They are, but it does not mean that we were to allow terrorist organisations to capture Syria and to establish a terrorist pseudo-state there.",syria,[]
3807,2019-10-13 13:00:00,"This idea was conceived right here, in Sochi, at the Syrian National Dialogue Congress that brought together various political forces, including the opposition and the government.",syria,[]
3807,2019-10-13 13:00:00,And here Syrians agreed among themselves to set up a constitutional committee that would work on changing the Syrian Constitution or drafting a new one.,syria,[]
3807,2019-10-13 13:00:00,"Previously, I mentioned the positive role that we play in Syria.",syria,[]
3807,2019-10-13 13:00:00,I can only agree with you that all the forces deployed illegitimately inside any sovereign state – in this case Syria – must leave.,syria,[]
3807,2019-10-13 13:00:00,"If Syria’s new legitimate government chooses to say that they have no more need for Russia’s military presence, this will be just as true for Russia.",syria,[]
3807,2019-10-13 13:00:00,And I will be as open with you as I have been with my counterparts: Syria must be free from other states’ military presence.,syria,[]
3807,2019-10-13 13:00:00,And the territorial integrity of the Syrian Arab Republic must be completely restored.,syria,[]
3807,2019-10-13 13:00:00,"It is a difficult question, and it is a question that only Syrians can answer.",syria,[]
3807,2019-10-13 13:00:00,"This must be equally true for Sunnis and Shia, for Alawites and Christians, because Syria has always been a state with many religions, and it could pride itself on this.",syria,[]
3807,2019-10-13 13:00:00,"Only insane people could have started a deranged, purging campaign, killing other people, as these terrorists did in Syria.",syria,[]
3807,2019-10-13 13:00:00,They are returning from abroad and from other Syrian provinces.,syria,[]
3807,2019-10-13 13:00:00,I am happy to say that Syrians welcome and trust Russian troops and Russia’s military police.,syria,[]
3807,2019-10-13 13:00:00,"It is time to get Syria back into the Arab family, to re-instate it in the Arab League.",syria,[]
