source_doc_id,date,sentence,found_term
4711,2022-02-01 20:05:00,"This can be done in different ways: by drawing us into some armed conflict, or compelling its allies in Europe to impose tough sanctions on us like the US is talking about today, or by drawing Ukraine into NATO, deploying attack weapons there and encouraging some Banderites to resolve the issues of Donbass or Crimea by force.",ukraine
4711,2022-02-01 20:05:00,"We are saying that Ukraine’s accession into NATO will undermine our security, and we are asking our partners to consider this.",ukraine
4711,2022-02-01 20:05:00,"After all, the United States and NATO can tell Ukraine, and others: we want to ensure your security, we value it and respect your aspirations, but we cannot accept you because we have other international commitments that we adopted earlier.",ukraine
4711,2022-02-01 20:05:00,What is unclear or even offensive for Ukraine in this explanation?,ukraine
4711,2022-02-01 20:05:00,"We need to find a way to ensure the interests and security of all parties to this process: Ukraine, the other European countries and Russia.",ukraine
4721,2022-02-07 23:40:00,"I appreciate the amount of effort invested by the current leadership of France and personally the President of France in resolving the crisis around the need to ensure equal security in Europe for an extended historical perspective, and in overcoming the challenges that are related to resolving the domestic crisis in southeastern Ukraine.",ukraine
4721,2022-02-07 23:40:00,"Despite the crisis, I had a chance to exchange views with President Zelensky about Ukraine, as well as to coordinate views with many Europeans and Allies, including the British, Americans and Canadians.",ukraine
4721,2022-02-07 23:40:00,We are aware of the military-political situation and the Ukraine issue.,ukraine
4722,2022-02-08 01:05:00,"They consider it acceptable to demand that we do not hold planned drills and exercises and present the movement of our troops on our own – I repeat, our own – territory as a threat of a Russian invasion, in this case the invasion of Ukraine.",ukraine
4722,2022-02-08 01:05:00,"As for the NATO member-countries themselves, they continue to pump Ukraine with modern weapons to this accompaniment, allocating substantial financial resources to modernise the Ukrainian army, and sending military specialists and instructors to Ukraine.",ukraine
4722,2022-02-08 01:05:00,"The well-known Steinmeier Formula – well-known to specialists, at any rate – when we have approved certain amendments to the Minsk accords and made definite concessions, is yet to be included in Ukrainian legislation.",ukrainian
4722,2022-02-08 01:05:00,I have directed Mr President’s attention to the widespread and systematic violations of human rights in Ukraine.,ukraine
4722,2022-02-08 01:05:00,"Incidentally, when Mr Poroshenko was the President of Ukraine, I told him that Russia was ready to grant him political asylum, if he faced problems in the future.",ukraine
4722,2022-02-08 01:05:00,"To conclude, I would like to thank Mr President for his efforts and the efforts of France to resolve a highly acute matter linked with our relations with NATO in general, matters linked with maintaining security, creating a situation of stability and mutual trust on the European continent and, of course, resolving the crisis in southeastern Ukraine.",ukraine
4722,2022-02-08 01:05:00,We agreed that we will speak on the telephone after his trip to the capital of Ukraine and exchange opinions on this matter.,ukraine
4722,2022-02-08 01:05:00,"Mr President, you have reminded us of Russia’s views on the situation regarding the North Atlantic Alliance, Russia’s security interests and the Ukrainian issue.",ukrainian
4722,2022-02-08 01:05:00,"Mr President, you have reminded us of Russia’s views on the situation regarding the North Atlantic Alliance, Russia’s security interests and the Ukrainian issue.",ukrainian
4722,2022-02-08 01:05:00,"I would like to note that President Vladimir Putin said he is ready to follow this logic and help maintain the balance in these initiatives, including the issue of Ukraine’s sovereignty and territorial integrity.",ukraine
4722,2022-02-08 01:05:00,"We should work together on practical security guarantees for the EU member states and for the regional countries, namely Ukraine, Georgia, Belarus and Russia.",ukraine
4722,2022-02-08 01:05:00,"The third element on which we have managed to find converging positions, which President Putin has mentioned in his statement, as I have said, is the Ukrainian conflict.",ukrainian
4722,2022-02-08 01:05:00,"In the coming days and weeks, there will be opportunities for additional consultations and contacts with all our European partners, with our allies, as well as with Ukraine and other countries in the region.",ukraine
4722,2022-02-08 01:05:00,We will have the opportunity in the next few days to once again speak by telephone and discuss Ukraine and our collective security.,ukraine
4722,2022-02-08 01:05:00,"President Putin, a simple question for you: do you intend to invade Ukraine?",ukraine
4722,2022-02-08 01:05:00,"The second, regarding the situation in Ukraine and the issues we have discussed, the issues of concern to us.",ukraine
4722,2022-02-08 01:05:00,"The second, why is Ukraine’s potential admission into NATO dangerous?",ukraine
4722,2022-02-08 01:05:00,"For example, European countries, including France, believe that Crimea is part of Ukraine, but we think that it is part of the Russian Federation.",ukraine
4722,2022-02-08 01:05:00,"Bear in mind that Ukraine’s doctrines declare Russia an adversary and state the possibility of regaining Crimea, even using military force.",ukraine
4722,2022-02-08 01:05:00,Just imagine what could happen if Ukraine were a NATO member.,ukraine
4722,2022-02-08 01:05:00,"As for Donbass, Ukrainian leaders first say that they will implement the Minsk agreements and then they denounce them and say they will never do this because “this would destroy the Ukrainian state.”",ukrainian
4722,2022-02-08 01:05:00,The Ukrainian authorities have already made two attempts to settle the problem of Donbass militarily.,ukrainian
4722,2022-02-08 01:05:00,"I urge you to take the high road and think about the historical and strategic prospects for Ukraine’s development, its interaction with Russia, and think about creating stable security conditions for everyone, equal for all participants in international affairs.",ukraine
4722,2022-02-08 01:05:00,"Do you realise that if Ukraine joins NATO and decides to take Crimea back through military means, the European countries will automatically get drawn into a military conflict with Russia?",ukraine
4722,2022-02-08 01:05:00,But has Ukraine not amassed them also?,ukraine
4722,2022-02-08 01:05:00,"I hope that tomorrow the President – yes, I do understand that there are no easy questions there, he will have a hard time in Kiev, – but we agreed that after consultations with the leadership of Ukraine, we will have a telephone conversation and get some feedback about what the current Ukrainian leadership believes is acceptable or not acceptable, and how it plans to move forward.",ukraine
4722,2022-02-08 01:05:00,"Regarding the fact that a number of NATO countries are against Ukraine or Georgia joining the alliance, we are aware of that, and we have heard this many times.",ukraine
4722,2022-02-08 01:05:00,This is a pressing issue for Ukraine.”,ukraine
4722,2022-02-08 01:05:00,"From that moment on, for us, the coup, not the people’s will, is the source of power in Ukraine.",ukraine
4726,2022-02-10 18:15:00,"The issue is that when we hear from a head of state that he likes or dislikes something about fundamental agreements that regulate very important relations between countries in terms of security, including that of Ukraine, I think it is out of place.",ukraine
4727,2022-02-14 15:30:00,"Mr Lavrov, we agreed today that the Foreign Ministry would present its views on the responses we received to our proposals sent to our US colleagues in Washington and our NATO colleagues in Brussels regarding security issues in Europe and their response to our concerns, primarily NATO’s endless and, in our view, most dangerous eastward expansion, now aimed at reaching out to former Soviet republics, including Ukraine.",ukraine
4729,2022-02-15 17:00:00,"As I have mentioned, we have many other issues to discuss as well – but today we will pay particular attention to addressing the developments in Europe related to security and the contentious debates that have now unfolded on this issue, including the events around Ukraine.",ukraine
4730,2022-02-15 17:50:00,I would also like to note that we are ready to continue distributing gas through Ukraine even after 2024 when the current contract for the transit of Russian gas through Ukraine expires.,ukraine
