,date,llm_nato,llm_nato_topic,regex_nato
8301,2020-03-26 14:30:00,NO,NO,NO
8302,2020-03-26 17:20:00,NO,NO,NO
8303,2020-03-27 09:00:00,NO,NO,NO
8304,2020-03-30 16:00:00,YES,YES,NO
8305,2020-03-31 14:50:00,NO,NO,NO
8306,2020-04-01 16:50:00,YES,YES,NO
8307,2020-04-02 16:50:00,NO,NO,NO
8308,2020-04-03 16:00:00,NO,NO,NO
8309,2020-04-03 19:20:00,NO,NO,NO
8310,2020-04-06 14:25:00,NO,NO,NO
8311,2020-04-07 16:30:00,YES,YES,NO
8312,2020-04-08 17:30:00,YES,YES,NO
8313,2020-04-09 17:00:00,NO,NO,NO
8314,2020-04-09 17:30:00,NO,NO,NO
8315,2020-04-10 13:30:00,NO,NO,NO
8316,2020-04-10 15:00:00,YES,NO,NO
8317,2020-04-13 16:20:00,NO,NO,NO
8318,2020-04-14 12:15:00,YES,YES,NO
8319,2020-04-14 13:15:00,NO,NO,NO
8320,2020-04-15 17:30:00,YES,YES,NO
8321,2020-04-16 17:20:00,YES,YES,NO
8322,2020-04-16 18:15:00,NO,NO,NO
8323,2020-04-17 17:05:00,YES,YES,NO
8324,2020-04-19 09:00:00,NO,NO,NO
8325,2020-04-20 16:20:00,YES,YES,NO
8326,2020-04-23 14:00:00,NO,NO,NO
8327,2020-04-24 15:30:00,NO,NO,NO
8328,2020-04-24 16:15:00,NO,NO,NO
8329,2020-04-27 15:25:00,YES,YES,NO
8330,2020-04-28 19:00:00,YES,YES,NO
8331,2020-04-29 16:20:00,NO,NO,NO
8332,2020-04-30 15:50:00,YES,NO,NO
8333,2020-04-30 17:30:00,NO,NO,NO
8334,2020-04-30 19:45:00,NO,NO,NO
8335,2020-05-06 14:25:00,NO,NO,NO
8336,2020-05-06 16:35:00,NO,YES,NO
8337,2020-05-07 15:40:00,NO,YES,NO
8338,2020-05-08 12:30:00,NO,NO,NO
8339,2020-05-09 10:15:00,NO,NO,NO
8340,2020-05-09 12:15:00,NO,NO,NO
8341,2020-05-09 15:00:00,NO,NO,NO
8342,2020-05-10 00:05:00,NO,NO,NO
8343,2020-05-11 16:45:00,YES,YES,NO
8344,2020-05-12 13:50:00,NO,NO,NO
8345,2020-05-13 15:50:00,YES,NO,NO
8346,2020-05-14 15:20:00,NO,NO,NO
8347,2020-05-15 15:15:00,NO,YES,NO
8348,2020-05-18 14:50:00,NO,NO,NO
8349,2020-05-19 12:30:00,YES,YES,NO
8350,2020-05-19 15:40:00,YES,YES,NO
8351,2020-05-20 15:45:00,NO,NO,NO
8352,2020-05-21 15:50:00,YES,NO,NO
8353,2020-05-22 16:10:00,NO,NO,NO
8354,2020-05-25 13:15:00,NO,NO,NO
8355,2020-05-26 15:00:00,NO,NO,NO
8356,2020-05-26 15:45:00,NO,NO,NO
8357,2020-05-27 16:00:00,NO,NO,NO
8358,2020-05-27 18:00:00,YES,YES,NO
8359,2020-05-28 09:00:00,NO,NO,NO
8360,2020-05-28 13:30:00,NO,NO,NO
8361,2020-06-01 15:15:00,NO,NO,NO
8362,2020-06-01 16:50:00,YES,NO,NO
8363,2020-06-02 14:30:00,NO,NO,NO
8364,2020-06-03 15:30:00,NO,NO,NO
8365,2020-06-03 16:15:00,NO,NO,NO
8366,2020-06-04 13:35:00,NO,NO,NO
8367,2020-06-05 15:40:00,YES,YES,NO
8368,2020-06-05 17:50:00,NO,NO,NO
8369,2020-06-06 15:30:00,NO,NO,NO
8370,2020-06-08 14:55:00,YES,NO,NO
8371,2020-06-09 15:15:00,NO,NO,NO
8372,2020-06-10 15:30:00,YES,YES,NO
8373,2020-06-11 15:00:00,NO,NO,NO
8374,2020-06-11 16:30:00,NO,NO,NO
8375,2020-06-12 13:30:00,NO,NO,NO
8376,2020-06-15 16:30:00,YES,NO,NO
8377,2020-06-16 14:10:00,NO,NO,NO
8378,2020-06-17 14:30:00,NO,NO,NO
8379,2020-06-18 14:30:00,NO,NO,NO
8380,2020-06-19 00:00:00,YES,YES,NO
8381,2020-06-19 15:00:00,NO,NO,NO
8382,2020-06-19 16:50:00,NO,NO,NO
8383,2020-06-20 15:00:00,NO,NO,NO
8384,2020-06-22 10:30:00,NO,NO,NO
8385,2020-06-23 17:00:00,YES,YES,NO
8386,2020-06-23 17:30:00,NO,NO,NO
8387,2020-06-23 19:00:00,NO,NO,NO
8388,2020-06-24 11:15:00,YES,YES,NO
8389,2020-06-24 13:15:00,NO,NO,NO
8390,2020-06-24 15:10:00,NO,NO,NO
8391,2020-06-25 15:30:00,YES,NO,NO
8392,2020-06-26 15:50:00,NO,NO,NO
8393,2020-06-26 20:00:00,NO,NO,NO
8394,2020-06-27 00:00:00,NO,NO,NO
8395,2020-06-30 13:35:00,NO,NO,NO
8396,2020-06-30 14:30:00,NO,NO,NO
8397,2020-06-30 18:00:00,NO,NO,NO
8398,2020-07-01 14:30:00,YES,NO,NO
8399,2020-07-02 15:20:00,NO,NO,NO
8400,2020-07-03 15:35:00,NO,NO,NO
8401,2020-07-03 16:35:00,NO,NO,NO
8402,2020-07-06 13:45:00,NO,NO,NO
8403,2020-07-07 13:20:00,NO,NO,NO
8404,2020-07-08 14:15:00,NO,NO,NO
8405,2020-07-09 14:20:00,NO,NO,NO
8406,2020-07-09 16:40:00,YES,YES,NO
8407,2020-07-13 11:00:00,YES,YES,NO
8408,2020-07-15 13:50:00,NO,NO,NO
8409,2020-07-16 14:25:00,YES,YES,NO
8410,2020-07-20 14:10:00,NO,NO,NO
8411,2020-07-20 14:20:00,YES,YES,NO
8412,2020-07-20 15:00:00,NO,NO,NO
8413,2020-07-21 13:40:00,NO,NO,NO
8414,2020-07-23 11:15:00,NO,NO,NO
8415,2020-07-24 15:30:00,NO,NO,NO
8416,2020-07-25 00:00:00,NO,NO,NO
8417,2020-07-26 12:00:00,NO,NO,NO
8418,2020-07-26 15:00:00,NO,NO,NO
8419,2020-07-27 14:20:00,NO,NO,NO
8420,2020-07-28 13:50:00,NO,NO,NO
8421,2020-07-29 14:50:00,YES,NO,NO
8422,2020-07-30 14:40:00,YES,NO,NO
8423,2020-08-03 13:10:00,NO,NO,NO
8424,2020-08-05 14:15:00,NO,NO,NO
8425,2020-08-07 15:50:00,NO,NO,NO
8426,2020-08-10 14:05:00,NO,NO,NO
8427,2020-08-11 12:30:00,NO,NO,NO
8428,2020-08-13 13:45:00,NO,NO,NO
8429,2020-08-14 17:00:00,NO,YES,NO
8430,2020-08-18 14:05:00,NO,NO,NO
8431,2020-08-19 18:00:00,NO,NO,NO
8432,2020-08-20 15:00:00,NO,NO,NO
8433,2020-08-23 13:00:00,NO,NO,NO
8434,2020-08-26 17:40:00,YES,YES,NO
8435,2020-08-27 14:20:00,YES,YES,NO
8436,2020-08-28 14:45:00,NO,NO,NO
8437,2020-09-01 13:30:00,NO,YES,NO
8438,2020-09-04 12:10:00,NO,NO,NO
8439,2020-09-05 12:50:00,NO,NO,NO
8440,2020-09-08 13:30:00,YES,YES,NO
8441,2020-09-08 14:20:00,NO,NO,NO
8442,2020-09-09 18:30:00,NO,YES,NO
8443,2020-09-10 13:30:00,NO,NO,NO
8444,2020-09-11 14:10:00,NO,NO,NO
8445,2020-09-14 16:00:00,YES,YES,NO
8446,2020-09-15 15:50:00,NO,NO,NO
8447,2020-09-16 13:50:00,NO,NO,NO
8448,2020-09-18 14:50:00,NO,NO,NO
8449,2020-09-19 14:00:00,NO,NO,NO
8450,2020-09-21 14:10:00,NO,NO,NO
8451,2020-09-22 13:15:00,NO,NO,NO
8452,2020-09-22 19:15:00,YES,YES,NO
8453,2020-09-23 14:10:00,YES,YES,NO
8454,2020-09-23 18:00:00,YES,YES,NO
8455,2020-09-24 15:15:00,NO,NO,NO
8456,2020-09-25 13:30:00,NO,NO,NO
8457,2020-09-28 09:00:00,NO,NO,NO
8458,2020-09-28 13:50:00,NO,NO,NO
8459,2020-09-28 15:50:00,NO,NO,NO
8460,2020-09-28 17:00:00,NO,NO,NO
8461,2020-09-28 18:00:00,NO,NO,NO
8462,2020-09-28 20:00:00,YES,YES,NO
8463,2020-09-29 11:20:00,NO,NO,NO
8464,2020-09-29 16:30:00,NO,NO,NO
8465,2020-09-30 10:00:00,YES,YES,NO
8466,2020-10-02 13:45:00,NO,NO,NO
8467,2020-10-05 16:10:00,NO,NO,NO
8468,2020-10-05 17:00:00,YES,NO,NO
8469,2020-10-06 13:00:00,NO,NO,NO
8470,2020-10-06 14:10:00,YES,NO,NO
8471,2020-10-06 17:00:00,YES,NO,NO
8472,2020-10-07 10:00:00,NO,NO,NO
8473,2020-10-07 11:15:00,NO,YES,NO
8474,2020-10-09 14:15:00,NO,NO,NO
8475,2020-10-11 09:00:00,NO,NO,NO
8476,2020-10-12 14:15:00,NO,NO,NO
8477,2020-10-13 14:30:00,NO,NO,NO
8478,2020-10-14 16:20:00,NO,YES,NO
8479,2020-10-16 14:10:00,NO,NO,NO
8480,2020-10-19 14:30:00,NO,NO,NO
8481,2020-10-20 13:00:00,NO,NO,NO
8482,2020-10-21 16:40:00,NO,NO,NO
8483,2020-10-21 17:00:00,NO,NO,NO
8484,2020-10-21 17:35:00,NO,NO,NO
8485,2020-10-22 20:15:00,YES,YES,YES
8486,2020-10-23 14:30:00,NO,NO,NO
8487,2020-10-26 10:00:00,NO,NO,NO
8488,2020-10-26 12:05:00,YES,YES,YES
8489,2020-10-27 19:15:00,NO,NO,NO
8490,2020-10-28 14:30:00,NO,YES,NO
8491,2020-10-29 16:20:00,YES,YES,NO
8492,2020-10-29 17:15:00,NO,NO,NO
8493,2020-11-02 14:45:00,YES,NO,NO
8494,2020-11-02 15:40:00,NO,NO,NO
8495,2020-11-03 18:00:00,NO,NO,NO
8496,2020-11-03 18:40:00,NO,NO,NO
8497,2020-11-03 19:00:00,NO,NO,NO
8498,2020-11-04 16:10:00,YES,YES,NO
8499,2020-11-05 13:30:00,NO,NO,NO
8500,2020-11-06 14:50:00,NO,NO,NO
8501,2020-11-09 13:25:00,YES,NO,NO
8502,2020-11-10 00:00:00,NO,NO,NO
8503,2020-11-10 01:35:00,NO,NO,NO
8504,2020-11-10 15:00:00,YES,YES,NO
8505,2020-11-10 18:20:00,YES,YES,YES
8506,2020-11-11 14:10:00,NO,NO,NO
8507,2020-11-12 14:30:00,NO,NO,NO
8508,2020-11-13 16:25:00,YES,YES,NO
8509,2020-11-13 17:15:00,NO,NO,NO
8510,2020-11-13 18:35:00,NO,NO,NO
8511,2020-11-14 14:40:00,YES,YES,NO
8512,2020-11-16 14:15:00,YES,NO,NO
8513,2020-11-17 16:20:00,YES,YES,NO
8514,2020-11-17 20:30:00,YES,YES,YES
8515,2020-11-18 15:40:00,YES,YES,NO
8516,2020-11-19 13:05:00,NO,NO,NO
8517,2020-11-20 11:00:00,NO,YES,NO
8518,2020-11-20 13:05:00,NO,NO,NO
8519,2020-11-20 17:50:00,YES,YES,NO
8520,2020-11-20 19:00:00,NO,YES,NO
8521,2020-11-21 16:50:00,NO,NO,NO
8522,2020-11-24 14:30:00,YES,YES,NO
8523,2020-11-25 15:55:00,NO,NO,NO
8524,2020-11-26 12:10:00,NO,NO,NO
8525,2020-11-26 21:00:00,NO,YES,NO
8526,2020-11-26 22:00:00,NO,NO,NO
8527,2020-12-01 18:00:00,NO,NO,NO
8528,2020-12-01 19:20:00,NO,NO,NO
8529,2020-12-02 13:15:00,YES,YES,NO
8530,2020-12-02 16:40:00,NO,NO,NO
8531,2020-12-02 18:20:00,NO,NO,NO
8532,2020-12-03 16:40:00,NO,NO,NO
8533,2020-12-04 15:40:00,YES,YES,NO
8534,2020-12-04 16:50:00,NO,NO,NO
8535,2020-12-05 14:45:00,YES,YES,NO
8536,2020-12-07 13:20:00,NO,NO,NO
8537,2020-12-08 14:05:00,NO,NO,NO
8538,2020-12-09 09:00:00,NO,NO,NO
8539,2020-12-09 15:50:00,NO,NO,NO
8540,2020-12-09 17:00:00,NO,NO,NO
8541,2020-12-10 08:00:00,NO,NO,NO
8542,2020-12-10 17:20:00,YES,YES,NO
8543,2020-12-11 13:45:00,NO,NO,NO
8544,2020-12-11 17:45:00,NO,NO,NO
8545,2020-12-14 14:10:00,NO,NO,NO
8546,2020-12-17 16:35:00,NO,YES,YES
8547,2020-12-18 16:25:00,NO,NO,NO
8548,2020-12-20 14:40:00,YES,NO,NO
8549,2020-12-21 12:40:00,YES,YES,NO
8550,2020-12-21 13:30:00,YES,YES,YES
8551,2020-12-22 13:10:00,NO,NO,NO
8552,2020-12-23 17:20:00,NO,YES,NO
8553,2020-12-24 14:10:00,NO,NO,NO
8554,2020-12-24 16:40:00,NO,NO,NO
8555,2020-12-25 16:00:00,NO,NO,NO
8556,2020-12-27 09:00:00,NO,NO,NO
8557,2020-12-28 13:30:00,NO,NO,NO
8558,2020-12-29 14:00:00,NO,NO,NO
8559,2020-12-30 13:30:00,NO,NO,NO
8560,2020-12-31 23:55:00,NO,NO,NO
8561,2021-01-05 18:10:00,NO,NO,NO
8562,2021-01-07 01:10:00,NO,NO,NO
8563,2021-01-10 16:00:00,NO,NO,NO
8564,2021-01-11 17:40:00,NO,NO,NO
8565,2021-01-11 17:50:00,NO,NO,NO
8566,2021-01-11 18:20:00,NO,NO,NO
8567,2021-01-11 19:30:00,NO,NO,NO
8568,2021-01-12 09:00:00,NO,NO,NO
8569,2021-01-12 13:30:00,NO,NO,NO
8570,2021-01-13 16:00:00,NO,YES,NO
8571,2021-01-15 09:00:00,NO,NO,NO
8572,2021-01-18 13:55:00,NO,NO,NO
8573,2021-01-19 13:40:00,NO,NO,NO
8574,2021-01-20 14:40:00,NO,NO,NO
8575,2021-01-21 14:00:00,NO,NO,NO
8576,2021-01-25 15:30:00,YES,YES,NO
8577,2021-01-26 15:20:00,NO,NO,NO
8578,2021-01-27 15:10:00,YES,YES,NO
8579,2021-01-28 15:20:00,NO,NO,NO
8580,2021-01-29 13:45:00,NO,NO,NO
8581,2021-02-01 13:20:00,NO,YES,NO
8582,2021-02-01 18:30:00,NO,NO,NO
8583,2021-02-02 17:00:00,NO,NO,NO
8584,2021-02-03 13:40:00,NO,NO,NO
8585,2021-02-04 11:00:00,NO,NO,NO
8586,2021-02-05 15:00:00,NO,NO,NO
8587,2021-02-08 16:00:00,YES,YES,NO
8588,2021-02-09 15:20:00,NO,YES,NO
8589,2021-02-10 15:00:00,YES,YES,NO
8590,2021-02-11 13:40:00,NO,NO,NO
8591,2021-02-12 12:45:00,NO,NO,NO
8592,2021-02-15 14:05:00,NO,NO,NO
8593,2021-02-16 13:50:00,NO,NO,NO
8594,2021-02-17 12:45:00,YES,YES,NO
8595,2021-02-18 13:40:00,NO,NO,NO
8596,2021-02-19 13:10:00,NO,NO,NO
8597,2021-02-20 10:00:00,NO,NO,NO
8598,2021-02-22 15:30:00,NO,NO,NO
8599,2021-02-23 09:00:00,NO,NO,NO
8600,2021-02-24 14:40:00,YES,YES,NO
8601,2021-02-24 16:40:00,NO,NO,NO
8602,2021-02-25 14:10:00,NO,NO,NO
8603,2021-02-26 14:30:00,NO,NO,NO
8604,2021-02-27 09:00:00,NO,NO,NO
8605,2021-03-01 13:15:00,NO,NO,NO
8606,2021-03-02 16:45:00,YES,NO,NO
8607,2021-03-03 14:15:00,YES,YES,NO
8608,2021-03-04 16:20:00,YES,YES,NO
8609,2021-03-08 09:00:00,NO,NO,NO
8610,2021-03-09 13:40:00,YES,NO,NO
8611,2021-03-10 16:25:00,YES,NO,NO
8612,2021-03-10 18:30:00,NO,YES,NO
8613,2021-03-11 16:30:00,YES,YES,NO
8614,2021-03-12 13:45:00,NO,NO,NO
8615,2021-03-15 13:50:00,NO,NO,NO
8616,2021-03-17 15:30:00,YES,YES,NO
8617,2021-03-17 16:00:00,NO,NO,NO
8618,2021-03-18 15:20:00,YES,YES,NO
8619,2021-03-18 17:15:00,YES,NO,NO
8620,2021-03-18 18:30:00,NO,NO,NO
8621,2021-03-19 10:20:00,NO,NO,NO
8622,2021-03-22 16:55:00,YES,YES,NO
8623,2021-03-23 13:40:00,NO,NO,NO
8624,2021-03-25 16:30:00,NO,NO,NO
8625,2021-03-26 16:20:00,NO,NO,NO
8626,2021-03-26 17:15:00,NO,NO,NO
8627,2021-03-26 18:20:00,YES,YES,NO
8628,2021-03-27 09:00:00,NO,NO,NO
8629,2021-03-29 15:30:00,NO,NO,NO
8630,2021-03-30 16:05:00,YES,NO,NO
8631,2021-03-31 14:50:00,NO,NO,NO
8632,2021-03-31 16:50:00,NO,NO,NO
8633,2021-04-01 13:20:00,NO,NO,NO
8634,2021-04-02 13:40:00,NO,NO,NO
8635,2021-04-05 13:30:00,NO,NO,NO
8636,2021-04-06 13:20:00,NO,NO,NO
8637,2021-04-07 18:45:00,NO,NO,NO
8638,2021-04-08 15:45:00,YES,YES,NO
8639,2021-04-08 18:10:00,NO,NO,NO
8640,2021-04-09 14:50:00,NO,NO,NO
8641,2021-04-09 16:20:00,NO,NO,NO
8642,2021-04-12 19:30:00,YES,YES,NO
8643,2021-04-12 21:10:00,NO,NO,NO
8644,2021-04-14 14:30:00,YES,YES,NO
8645,2021-04-15 15:45:00,YES,YES,NO
8646,2021-04-16 15:20:00,NO,NO,NO
8647,2021-04-19 21:20:00,NO,NO,NO
8648,2021-04-21 13:20:00,YES,YES,NO
8649,2021-04-22 16:10:00,NO,NO,NO
8650,2021-04-22 18:20:00,YES,NO,NO
8651,2021-04-23 13:00:00,NO,NO,NO
8652,2021-04-26 13:10:00,NO,NO,NO
8653,2021-04-27 14:15:00,YES,YES,NO
8654,2021-04-29 14:20:00,NO,YES,NO
8655,2021-04-30 13:40:00,NO,NO,NO
8656,2021-05-04 16:00:00,NO,NO,NO
8657,2021-05-06 15:10:00,YES,YES,NO
8658,2021-05-08 18:10:00,NO,NO,NO
8659,2021-05-09 11:05:00,YES,YES,NO
8660,2021-05-10 15:05:00,NO,NO,NO
8661,2021-05-10 15:15:00,NO,NO,NO
8662,2021-05-10 20:10:00,NO,NO,NO
8663,2021-05-13 15:50:00,YES,YES,NO
8664,2021-05-14 14:20:00,YES,NO,NO
8665,2021-05-17 13:40:00,NO,NO,NO
8666,2021-05-18 11:25:00,YES,YES,NO
8667,2021-05-19 12:35:00,NO,YES,NO
8668,2021-05-19 14:30:00,YES,NO,NO
8669,2021-05-20 15:10:00,YES,YES,YES
8670,2021-05-21 16:20:00,NO,NO,NO
8671,2021-05-22 11:00:00,NO,NO,NO
8672,2021-05-24 14:15:00,NO,NO,NO
8673,2021-05-25 15:25:00,NO,YES,NO
8674,2021-05-26 18:15:00,NO,NO,NO
8675,2021-05-26 21:15:00,NO,NO,NO
8676,2021-05-27 10:00:00,NO,NO,NO
8677,2021-05-27 15:35:00,NO,NO,NO
8678,2021-05-27 17:00:00,NO,NO,NO
8679,2021-05-28 16:25:00,YES,NO,NO
8680,2021-05-28 18:10:00,NO,NO,NO
8681,2021-05-31 12:30:00,NO,NO,NO
8682,2021-05-31 14:30:00,NO,NO,NO
8683,2021-06-01 12:30:00,NO,NO,NO
8684,2021-06-01 14:35:00,NO,NO,NO
8685,2021-06-01 15:30:00,NO,NO,NO
8686,2021-06-02 16:50:00,NO,NO,NO
8687,2021-06-03 14:25:00,NO,NO,NO
8688,2021-06-04 17:20:00,YES,YES,YES
8689,2021-06-04 18:40:00,NO,NO,NO
8690,2021-06-04 21:15:00,YES,YES,NO
8691,2021-06-04 23:00:00,YES,YES,NO
8692,2021-06-05 14:10:00,NO,NO,NO
8693,2021-06-07 13:45:00,NO,NO,NO
8694,2021-06-08 15:15:00,NO,NO,NO
8695,2021-06-09 14:20:00,NO,YES,NO
8696,2021-06-10 11:00:00,NO,NO,NO
8697,2021-06-11 17:15:00,NO,NO,NO
8698,2021-06-12 13:00:00,NO,NO,NO
8699,2021-06-14 16:00:00,YES,YES,YES
8700,2021-06-15 13:30:00,NO,NO,NO
8701,2021-06-16 18:30:00,NO,NO,NO
8702,2021-06-16 19:40:00,YES,YES,YES
8703,2021-06-16 20:00:00,NO,NO,NO
8704,2021-06-17 15:25:00,NO,NO,NO
8705,2021-06-18 14:45:00,NO,NO,NO
8706,2021-06-19 15:20:00,YES,YES,NO
8707,2021-06-20 00:00:00,NO,NO,NO
8708,2021-06-21 13:50:00,YES,NO,NO
8709,2021-06-22 10:30:00,YES,YES,YES
8710,2021-06-22 12:15:00,NO,NO,NO
8711,2021-06-23 09:00:00,YES,YES,YES
8712,2021-06-23 16:00:00,NO,YES,NO
8713,2021-06-24 13:45:00,NO,NO,NO
8714,2021-06-25 09:00:00,NO,NO,NO
8715,2021-06-28 13:30:00,YES,YES,NO
8716,2021-06-28 14:00:00,NO,NO,NO
8717,2021-06-30 15:50:00,NO,YES,YES
8718,2021-06-30 16:55:00,NO,NO,NO
8719,2021-06-30 18:40:00,NO,NO,NO
8720,2021-07-01 13:05:00,YES,YES,NO
8721,2021-07-02 15:00:00,NO,NO,NO
8722,2021-07-05 12:00:00,NO,NO,NO
8723,2021-07-06 16:20:00,YES,YES,NO
8724,2021-07-06 18:00:00,NO,NO,NO
8725,2021-07-07 10:00:00,NO,NO,NO
8726,2021-07-07 17:20:00,YES,NO,NO
8727,2021-07-07 19:45:00,NO,NO,NO
8728,2021-07-08 14:20:00,NO,NO,NO
8729,2021-07-08 17:50:00,NO,NO,NO
8730,2021-07-09 13:30:00,NO,NO,NO
8731,2021-07-10 00:00:00,NO,NO,NO
8732,2021-07-12 13:45:00,NO,NO,NO
8733,2021-07-12 17:00:00,YES,YES,YES
8734,2021-07-13 18:10:00,NO,NO,NO
8735,2021-07-13 22:15:00,YES,YES,NO
8736,2021-07-14 13:40:00,NO,NO,NO
8737,2021-07-15 14:00:00,NO,NO,NO
8738,2021-07-16 16:50:00,NO,NO,NO
8739,2021-07-19 19:30:00,YES,YES,NO
8740,2021-07-20 13:35:00,YES,NO,NO
8741,2021-07-20 15:35:00,NO,NO,NO
8742,2021-07-20 18:50:00,NO,NO,NO
8743,2021-07-21 18:00:00,NO,NO,NO
8744,2021-07-22 13:45:00,NO,NO,NO
8745,2021-07-23 14:20:00,NO,NO,NO
8746,2021-07-25 09:00:00,NO,NO,NO
8747,2021-07-25 12:10:00,NO,NO,NO
8748,2021-07-26 13:15:00,YES,NO,NO
8749,2021-07-27 14:35:00,NO,NO,NO
8750,2021-07-28 13:40:00,NO,YES,NO
8751,2021-07-28 15:05:00,NO,NO,NO
8752,2021-07-30 13:55:00,NO,NO,NO
8753,2021-08-04 14:05:00,NO,NO,NO
8754,2021-08-05 16:30:00,NO,YES,NO
8755,2021-08-06 18:50:00,NO,NO,NO
8756,2021-08-06 20:15:00,NO,NO,NO
8757,2021-08-06 21:15:00,YES,NO,NO
8758,2021-08-09 14:10:00,NO,NO,NO
8759,2021-08-09 15:55:00,NO,NO,NO
8760,2021-08-14 15:55:00,NO,NO,NO
8761,2021-08-19 20:20:00,NO,NO,NO
8762,2021-08-20 17:10:00,NO,NO,NO
8763,2021-08-20 18:00:00,YES,YES,YES
8764,2021-08-21 13:10:00,NO,NO,NO
8765,2021-08-21 20:35:00,YES,NO,NO
8766,2021-08-22 15:30:00,NO,NO,NO
8767,2021-08-23 15:20:00,NO,NO,NO
8768,2021-08-23 16:30:00,NO,YES,NO
8769,2021-08-23 17:40:00,NO,NO,NO
8770,2021-08-24 18:00:00,YES,YES,NO
8771,2021-08-24 20:20:00,NO,NO,NO
8772,2021-08-25 14:45:00,NO,NO,NO
8773,2021-08-25 17:05:00,YES,NO,NO
8774,2021-08-27 14:00:00,NO,NO,NO
8775,2021-09-01 11:40:00,YES,YES,NO
8776,2021-09-01 13:10:00,NO,NO,NO
8777,2021-09-01 13:50:00,NO,NO,NO
8778,2021-09-02 14:35:00,NO,NO,NO
8779,2021-09-03 08:25:00,NO,NO,NO
8780,2021-09-03 08:50:00,NO,NO,NO
8781,2021-09-03 09:00:00,NO,NO,NO
8782,2021-09-03 12:35:00,YES,YES,NO
8783,2021-09-03 21:30:00,NO,NO,NO
8784,2021-09-04 00:50:00,NO,NO,NO
8785,2021-09-04 20:00:00,NO,NO,NO
8786,2021-09-08 12:00:00,NO,NO,NO
8787,2021-09-09 14:55:00,NO,YES,NO
8788,2021-09-09 15:45:00,NO,NO,NO
8789,2021-09-09 18:15:00,NO,NO,NO
8790,2021-09-09 22:15:00,YES,YES,YES
8791,2021-09-10 15:50:00,NO,YES,NO
8792,2021-09-11 11:10:00,NO,NO,NO
8793,2021-09-11 12:10:00,NO,NO,NO
8794,2021-09-11 13:10:00,NO,NO,NO
8795,2021-09-11 14:30:00,YES,NO,NO
8796,2021-09-11 19:40:00,NO,NO,NO
8797,2021-09-11 21:20:00,NO,NO,NO
8798,2021-09-13 12:25:00,NO,NO,NO
8799,2021-09-13 13:35:00,YES,NO,NO
8800,2021-09-14 07:00:00,YES,YES,NO
8801,2021-09-14 17:30:00,NO,NO,NO
8802,2021-09-14 18:00:00,NO,NO,NO
8803,2021-09-15 13:45:00,NO,NO,NO
8804,2021-09-16 00:00:00,NO,NO,NO
8805,2021-09-16 10:05:00,NO,NO,NO
8806,2021-09-17 12:20:00,YES,YES,YES
8807,2021-09-17 13:10:00,YES,YES,YES
8808,2021-09-17 14:15:00,NO,NO,NO
8809,2021-09-17 16:30:00,NO,NO,NO
8810,2021-09-20 16:50:00,NO,NO,NO
8811,2021-09-21 15:00:00,NO,NO,NO
8812,2021-09-22 10:00:00,NO,NO,NO
8813,2021-09-22 13:45:00,NO,NO,NO
8814,2021-09-23 14:05:00,NO,NO,NO
8815,2021-09-24 14:30:00,NO,NO,NO
8816,2021-09-25 18:20:00,NO,YES,NO
8817,2021-09-25 18:55:00,NO,NO,NO
8818,2021-09-27 13:40:00,NO,NO,NO
8819,2021-09-27 14:00:00,NO,NO,NO
8820,2021-09-27 14:50:00,NO,NO,NO
8821,2021-09-28 14:30:00,NO,NO,NO
8822,2021-09-29 14:00:00,YES,YES,NO
8823,2021-09-29 18:10:00,YES,NO,NO
8824,2021-09-30 11:40:00,YES,YES,NO
8825,2021-10-05 14:50:00,NO,NO,NO
8826,2021-10-05 16:50:00,YES,YES,NO
8827,2021-10-06 15:00:00,YES,YES,NO
8828,2021-10-07 14:45:00,NO,NO,NO
8829,2021-10-08 14:05:00,NO,NO,NO
8830,2021-10-10 09:00:00,NO,NO,NO
8831,2021-10-11 16:00:00,NO,YES,NO
8832,2021-10-11 16:40:00,NO,NO,NO
8833,2021-10-12 09:30:00,NO,NO,NO
8834,2021-10-12 15:35:00,YES,YES,NO
8835,2021-10-12 17:50:00,NO,NO,NO
8836,2021-10-12 18:00:00,NO,NO,NO
8837,2021-10-13 16:40:00,YES,YES,YES
8838,2021-10-13 20:10:00,NO,YES,NO
8839,2021-10-14 02:00:00,NO,YES,NO
8840,2021-10-14 12:40:00,NO,NO,NO
8841,2021-10-14 15:05:00,NO,NO,NO
8842,2021-10-14 15:40:00,NO,NO,NO
8843,2021-10-15 13:20:00,YES,YES,NO
8844,2021-10-15 17:30:00,NO,NO,NO
8845,2021-10-18 14:05:00,NO,NO,NO
8846,2021-10-19 16:25:00,YES,YES,NO
8847,2021-10-19 17:15:00,NO,NO,NO
8848,2021-10-20 15:45:00,YES,YES,NO
8849,2021-10-21 21:25:00,YES,YES,YES
8850,2021-10-22 10:55:00,YES,NO,NO
8851,2021-10-25 09:00:00,NO,NO,NO
8852,2021-10-25 13:50:00,NO,NO,NO
8853,2021-10-26 14:05:00,NO,NO,NO
8854,2021-10-27 15:00:00,YES,YES,NO
8855,2021-10-27 18:10:00,NO,NO,NO
8856,2021-10-27 18:40:00,NO,NO,NO
8857,2021-10-28 11:30:00,NO,NO,NO
8858,2021-10-28 14:00:00,NO,NO,NO
8859,2021-10-29 17:20:00,NO,NO,NO
